,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,labels
74,0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,audio_features,748mdHapucXQri7IAO8yFK,spotify:track:748mdHapucXQri7IAO8yFK,https://api.spotify.com/v1/tracks/748mdHapucXQri7IAO8yFK,https://api.spotify.com/v1/audio-analysis/748mdHapucXQri7IAO8yFK,208867,4,0
75,0.619,0.381,11,-10.691,0,0.0523,0.471,0.0318,0.101,0.312,139.929,audio_features,1I40L32fTSSkBkPeArX9Ul,spotify:track:1I40L32fTSSkBkPeArX9Ul,https://api.spotify.com/v1/tracks/1I40L32fTSSkBkPeArX9Ul,https://api.spotify.com/v1/audio-analysis/1I40L32fTSSkBkPeArX9Ul,273864,4,5
76,0.661,0.623,0,-6.157,1,0.0292,0.198,0.602,0.0753,0.0491,121.002,audio_features,12QphPukpWDR9w1iimddfP,spotify:track:12QphPukpWDR9w1iimddfP,https://api.spotify.com/v1/tracks/12QphPukpWDR9w1iimddfP,https://api.spotify.com/v1/audio-analysis/12QphPukpWDR9w1iimddfP,276387,4,10
77,0.84,0.565,6,-11.536,0,0.215,0.24,0.003,0.1,0.354,120.965,audio_features,0zxnF5vLQFdmazWVYUMmjQ,spotify:track:0zxnF5vLQFdmazWVYUMmjQ,https://api.spotify.com/v1/tracks/0zxnF5vLQFdmazWVYUMmjQ,https://api.spotify.com/v1/audio-analysis/0zxnF5vLQFdmazWVYUMmjQ,210248,4,7
78,0.779,0.605,5,-7.294,0,0.0315,0.758,0.665,0.0918,0.735,126.031,audio_features,2hhVlIZmGEGfNeVIYnMUAG,spotify:track:2hhVlIZmGEGfNeVIYnMUAG,https://api.spotify.com/v1/tracks/2hhVlIZmGEGfNeVIYnMUAG,https://api.spotify.com/v1/audio-analysis/2hhVlIZmGEGfNeVIYnMUAG,208947,4,6
79,0.815,0.661,10,-8.208,1,0.0996,0.106,0.266,0.284,0.699,124.991,audio_features,3uTrO9684EkqTlRUJF8TkW,spotify:track:3uTrO9684EkqTlRUJF8TkW,https://api.spotify.com/v1/tracks/3uTrO9684EkqTlRUJF8TkW,https://api.spotify.com/v1/audio-analysis/3uTrO9684EkqTlRUJF8TkW,167787,3,0
80,0.87,0.876,8,-7.017,1,0.17,0.0523,1.41e-06,0.339,0.55,120.004,audio_features,4CuTahviMtj4lVbvC3iX2e,spotify:track:4CuTahviMtj4lVbvC3iX2e,https://api.spotify.com/v1/tracks/4CuTahviMtj4lVbvC3iX2e,https://api.spotify.com/v1/audio-analysis/4CuTahviMtj4lVbvC3iX2e,222575,4,3
81,0.572,0.335,9,-12.366,1,0.0741,0.771,5.46e-05,0.133,0.138,80.284,audio_features,0rvAMFryC1jIammiUwrlvD,spotify:track:0rvAMFryC1jIammiUwrlvD,https://api.spotify.com/v1/tracks/0rvAMFryC1jIammiUwrlvD,https://api.spotify.com/v1/audio-analysis/0rvAMFryC1jIammiUwrlvD,117000,4,1
82,0.567,0.619,1,-9.44,1,0.371,0.0547,1.17e-06,0.784,0.431,160.04,audio_features,7LniD3cBTWpOzENmJuvMZb,spotify:track:7LniD3cBTWpOzENmJuvMZb,https://api.spotify.com/v1/tracks/7LniD3cBTWpOzENmJuvMZb,https://api.spotify.com/v1/audio-analysis/7LniD3cBTWpOzENmJuvMZb,208500,4,2
83,0.4,0.506,7,-8.078,1,0.0412,0.14,0.0278,0.129,0.248,165.155,audio_features,7hI6O280FAYYtNBOH2o8qM,spotify:track:7hI6O280FAYYtNBOH2o8qM,https://api.spotify.com/v1/tracks/7hI6O280FAYYtNBOH2o8qM,https://api.spotify.com/v1/audio-analysis/7hI6O280FAYYtNBOH2o8qM,263818,4,5
84,0.696,0.979,11,-5.338,0,0.0445,0.00244,0.768,0.116,0.962,101.021,audio_features,4OzJ9lvk0O4gATo1F3OBPo,spotify:track:4OzJ9lvk0O4gATo1F3OBPo,https://api.spotify.com/v1/tracks/4OzJ9lvk0O4gATo1F3OBPo,https://api.spotify.com/v1/audio-analysis/4OzJ9lvk0O4gATo1F3OBPo,348859,4,10
85,0.693,0.814,0,-5.614,0,0.123,0.118,0.0325,0.0916,0.539,116.947,audio_features,3GYqDWI3YHwkKN2B4ukwjc,spotify:track:3GYqDWI3YHwkKN2B4ukwjc,https://api.spotify.com/v1/tracks/3GYqDWI3YHwkKN2B4ukwjc,https://api.spotify.com/v1/audio-analysis/3GYqDWI3YHwkKN2B4ukwjc,245385,4,3
86,0.703,0.804,6,-6.539,0,0.398,0.223,0.0,0.689,0.536,85.263,audio_features,5Tutv8aK0ZJFciloVv6WDT,spotify:track:5Tutv8aK0ZJFciloVv6WDT,https://api.spotify.com/v1/tracks/5Tutv8aK0ZJFciloVv6WDT,https://api.spotify.com/v1/audio-analysis/5Tutv8aK0ZJFciloVv6WDT,201253,4,2
87,0.717,0.758,2,-5.576,0,0.268,0.0791,7.08e-06,0.293,0.252,91.983,audio_features,6s24LFkjo06wYVpxJppovm,spotify:track:6s24LFkjo06wYVpxJppovm,https://api.spotify.com/v1/tracks/6s24LFkjo06wYVpxJppovm,https://api.spotify.com/v1/audio-analysis/6s24LFkjo06wYVpxJppovm,201160,4,3
88,0.642,0.647,7,-6.312,0,0.428,0.517,0.0,0.0649,0.664,120.749,audio_features,5WnfnSpuNEGXyEt78PBA6d,spotify:track:5WnfnSpuNEGXyEt78PBA6d,https://api.spotify.com/v1/tracks/5WnfnSpuNEGXyEt78PBA6d,https://api.spotify.com/v1/audio-analysis/5WnfnSpuNEGXyEt78PBA6d,217867,4,0
89,0.756,0.867,7,-3.626,1,0.162,0.155,0.00285,0.33,0.666,129.983,audio_features,22WV03i2lBbwNVCE1g671p,spotify:track:22WV03i2lBbwNVCE1g671p,https://api.spotify.com/v1/tracks/22WV03i2lBbwNVCE1g671p,https://api.spotify.com/v1/audio-analysis/22WV03i2lBbwNVCE1g671p,156780,4,3
90,0.527,0.827,7,-6.083,1,0.0392,0.0817,0.00344,0.126,0.704,157.3,audio_features,2FLW1FnWZxGUuiDgsLDGOG,spotify:track:2FLW1FnWZxGUuiDgsLDGOG,https://api.spotify.com/v1/tracks/2FLW1FnWZxGUuiDgsLDGOG,https://api.spotify.com/v1/audio-analysis/2FLW1FnWZxGUuiDgsLDGOG,216960,4,8
91,0.819,0.664,8,-6.748,1,0.0328,0.21,0.0,0.209,0.779,110.031,audio_features,3M41BXlSrOfKxVW1zcj1gp,spotify:track:3M41BXlSrOfKxVW1zcj1gp,https://api.spotify.com/v1/tracks/3M41BXlSrOfKxVW1zcj1gp,https://api.spotify.com/v1/audio-analysis/3M41BXlSrOfKxVW1zcj1gp,196413,4,0
92,0.608,0.65,4,-4.785,0,0.0553,0.215,0.0,0.0891,0.0689,146.068,audio_features,3xJaIt5IIr1KSU1UM4mUQ7,spotify:track:3xJaIt5IIr1KSU1UM4mUQ7,https://api.spotify.com/v1/tracks/3xJaIt5IIr1KSU1UM4mUQ7,https://api.spotify.com/v1/audio-analysis/3xJaIt5IIr1KSU1UM4mUQ7,157808,4,9
93,0.907,0.348,0,-8.391,1,0.249,0.551,0.000599,0.117,0.567,118.014,audio_features,0YzHWslpBy7etgEE8CWVQz,spotify:track:0YzHWslpBy7etgEE8CWVQz,https://api.spotify.com/v1/tracks/0YzHWslpBy7etgEE8CWVQz,https://api.spotify.com/v1/audio-analysis/0YzHWslpBy7etgEE8CWVQz,142373,4,4
94,0.721,0.745,7,-3.508,0,0.0366,0.151,1.24e-06,0.372,0.699,90.988,audio_features,6FuGJB290AQMAHTfjOYVaK,spotify:track:6FuGJB290AQMAHTfjOYVaK,https://api.spotify.com/v1/tracks/6FuGJB290AQMAHTfjOYVaK,https://api.spotify.com/v1/audio-analysis/6FuGJB290AQMAHTfjOYVaK,192745,4,3
95,0.636,0.951,8,-2.595,1,0.0474,0.0171,0.0,0.458,0.697,140.024,audio_features,6P8KiFRWcRhKgeU8V9qLad,spotify:track:6P8KiFRWcRhKgeU8V9qLad,https://api.spotify.com/v1/tracks/6P8KiFRWcRhKgeU8V9qLad,https://api.spotify.com/v1/audio-analysis/6P8KiFRWcRhKgeU8V9qLad,197904,4,3
96,0.841,0.383,11,-10.437,0,0.0675,0.000523,0.247,0.118,0.858,99.77,audio_features,2NtqI3Ylig7bB36esIwYuE,spotify:track:2NtqI3Ylig7bB36esIwYuE,https://api.spotify.com/v1/tracks/2NtqI3Ylig7bB36esIwYuE,https://api.spotify.com/v1/audio-analysis/2NtqI3Ylig7bB36esIwYuE,214040,4,0
97,0.864,0.727,1,-10.376,0,0.203,0.155,0.000696,0.652,0.632,116.0,audio_features,5KmUeEsfkafRbA0aVrKAta,spotify:track:5KmUeEsfkafRbA0aVrKAta,https://api.spotify.com/v1/tracks/5KmUeEsfkafRbA0aVrKAta,https://api.spotify.com/v1/audio-analysis/5KmUeEsfkafRbA0aVrKAta,198198,4,2
98,0.405,0.808,0,-3.867,0,0.0355,0.18,0.000412,0.133,0.32,122.043,audio_features,3B1Je3rlEac3p4ikYW13zw,spotify:track:3B1Je3rlEac3p4ikYW13zw,https://api.spotify.com/v1/tracks/3B1Je3rlEac3p4ikYW13zw,https://api.spotify.com/v1/audio-analysis/3B1Je3rlEac3p4ikYW13zw,232129,4,9
99,0.59,0.615,9,-4.882,1,0.0583,0.0293,1.2e-05,0.314,0.647,129.575,audio_features,6dRUnOe8RQ5qz0UJh25VvW,spotify:track:6dRUnOe8RQ5qz0UJh25VvW,https://api.spotify.com/v1/tracks/6dRUnOe8RQ5qz0UJh25VvW,https://api.spotify.com/v1/audio-analysis/6dRUnOe8RQ5qz0UJh25VvW,256368,3,3
100,0.777,0.755,6,-6.127,0,0.111,0.0366,0.00131,0.108,0.411,89.957,audio_features,1WYjNYaGu2nH0tcb5h2PKi,spotify:track:1WYjNYaGu2nH0tcb5h2PKi,https://api.spotify.com/v1/tracks/1WYjNYaGu2nH0tcb5h2PKi,https://api.spotify.com/v1/audio-analysis/1WYjNYaGu2nH0tcb5h2PKi,215293,4,3
101,0.491,0.809,10,-7.68,1,0.0332,0.33,0.158,0.0874,0.656,74.008,audio_features,5NRbNXwXHM9mYgxMhzVWTP,spotify:track:5NRbNXwXHM9mYgxMhzVWTP,https://api.spotify.com/v1/tracks/5NRbNXwXHM9mYgxMhzVWTP,https://api.spotify.com/v1/audio-analysis/5NRbNXwXHM9mYgxMhzVWTP,177366,4,3
102,0.851,0.742,0,-6.126,1,0.0377,0.0259,0.256,0.111,0.236,123.033,audio_features,14fIlfcmFPlj4V2IazeJ25,spotify:track:14fIlfcmFPlj4V2IazeJ25,https://api.spotify.com/v1/tracks/14fIlfcmFPlj4V2IazeJ25,https://api.spotify.com/v1/audio-analysis/14fIlfcmFPlj4V2IazeJ25,234440,4,7
103,0.881,0.623,1,-9.662,1,0.119,0.257,1.5e-06,0.0964,0.745,88.953,audio_features,3EikYy40GMSp8l5mDV6IQo,spotify:track:3EikYy40GMSp8l5mDV6IQo,https://api.spotify.com/v1/tracks/3EikYy40GMSp8l5mDV6IQo,https://api.spotify.com/v1/audio-analysis/3EikYy40GMSp8l5mDV6IQo,129547,4,0
104,0.412,0.273,11,-19.519,0,0.374,0.802,0.9,0.109,0.661,82.581,audio_features,6vzaMfWEWYJtfnoKlCY5xP,spotify:track:6vzaMfWEWYJtfnoKlCY5xP,https://api.spotify.com/v1/tracks/6vzaMfWEWYJtfnoKlCY5xP,https://api.spotify.com/v1/audio-analysis/6vzaMfWEWYJtfnoKlCY5xP,195604,4,1
105,0.577,0.683,1,-7.699,1,0.0523,0.028,0.00329,0.156,0.728,115.058,audio_features,7MuU7UbVaKyu4HkHBoHwrD,spotify:track:7MuU7UbVaKyu4HkHBoHwrD,https://api.spotify.com/v1/tracks/7MuU7UbVaKyu4HkHBoHwrD,https://api.spotify.com/v1/audio-analysis/7MuU7UbVaKyu4HkHBoHwrD,204522,4,3
106,0.615,0.447,8,-9.377,0,0.0988,0.00862,0.000935,0.0629,0.287,120.168,audio_features,3S4hy7ZECj2NU11L5tX6dx,spotify:track:3S4hy7ZECj2NU11L5tX6dx,https://api.spotify.com/v1/tracks/3S4hy7ZECj2NU11L5tX6dx,https://api.spotify.com/v1/audio-analysis/3S4hy7ZECj2NU11L5tX6dx,281052,4,7
107,0.611,0.714,9,-4.696,0,0.856,0.184,0.0,0.145,0.628,196.043,audio_features,5lw8Mgb4LyhriPIC86gV6e,spotify:track:5lw8Mgb4LyhriPIC86gV6e,https://api.spotify.com/v1/tracks/5lw8Mgb4LyhriPIC86gV6e,https://api.spotify.com/v1/audio-analysis/5lw8Mgb4LyhriPIC86gV6e,175828,4,8
108,0.631,0.8,2,-6.546,0,0.0506,0.188,0.000533,0.64,0.857,87.482,audio_features,3KapR70eIR6Zm3kJfG4oB3,spotify:track:3KapR70eIR6Zm3kJfG4oB3,https://api.spotify.com/v1/tracks/3KapR70eIR6Zm3kJfG4oB3,https://api.spotify.com/v1/audio-analysis/3KapR70eIR6Zm3kJfG4oB3,240884,4,2
109,0.483,0.623,3,-12.925,0,0.0376,0.651,0.883,0.134,0.376,97.033,audio_features,4ygSSIuPuM0EYu22s8YF4t,spotify:track:4ygSSIuPuM0EYu22s8YF4t,https://api.spotify.com/v1/tracks/4ygSSIuPuM0EYu22s8YF4t,https://api.spotify.com/v1/audio-analysis/4ygSSIuPuM0EYu22s8YF4t,358560,4,6
110,0.69,0.497,2,-7.151,1,0.0536,0.406,9.31e-05,0.099,0.288,114.968,audio_features,3Jbnckz6CHgwq8jmNKlBqc,spotify:track:3Jbnckz6CHgwq8jmNKlBqc,https://api.spotify.com/v1/tracks/3Jbnckz6CHgwq8jmNKlBqc,https://api.spotify.com/v1/audio-analysis/3Jbnckz6CHgwq8jmNKlBqc,214047,4,7
111,0.59,0.597,0,-7.183,1,0.0527,0.499,0.0,0.175,0.313,121.843,audio_features,4A8pBxx0of2Y8r56dT0atf,spotify:track:4A8pBxx0of2Y8r56dT0atf,https://api.spotify.com/v1/tracks/4A8pBxx0of2Y8r56dT0atf,https://api.spotify.com/v1/audio-analysis/4A8pBxx0of2Y8r56dT0atf,186627,4,9
112,0.633,0.451,3,-9.66,1,0.133,0.75,0.0581,0.0995,0.475,162.112,audio_features,3U12nxwFolQ6hsG6zcyEqc,spotify:track:3U12nxwFolQ6hsG6zcyEqc,https://api.spotify.com/v1/tracks/3U12nxwFolQ6hsG6zcyEqc,https://api.spotify.com/v1/audio-analysis/3U12nxwFolQ6hsG6zcyEqc,244883,4,5
113,0.792,0.723,1,-9.673,0,0.0469,0.361,0.0919,0.103,0.19,115.425,audio_features,1CON7om9HhIyr8cuZ6WmzC,spotify:track:1CON7om9HhIyr8cuZ6WmzC,https://api.spotify.com/v1/tracks/1CON7om9HhIyr8cuZ6WmzC,https://api.spotify.com/v1/audio-analysis/1CON7om9HhIyr8cuZ6WmzC,272230,4,7
114,0.313,0.727,4,-6.104,1,0.0996,0.37,0.00838,0.101,0.273,149.867,audio_features,15gL4n95OG5KEQLCMXPQzp,spotify:track:15gL4n95OG5KEQLCMXPQzp,https://api.spotify.com/v1/tracks/15gL4n95OG5KEQLCMXPQzp,https://api.spotify.com/v1/audio-analysis/15gL4n95OG5KEQLCMXPQzp,284578,4,8
115,0.429,0.567,4,-10.157,0,0.272,0.449,1.5e-05,0.536,0.67,83.922,audio_features,2NnrAdjE9cPdMklonMBuAv,spotify:track:2NnrAdjE9cPdMklonMBuAv,https://api.spotify.com/v1/tracks/2NnrAdjE9cPdMklonMBuAv,https://api.spotify.com/v1/audio-analysis/2NnrAdjE9cPdMklonMBuAv,184819,4,2
116,0.654,0.731,6,-6.559,0,0.0255,0.179,3.48e-05,0.1,0.761,117.955,audio_features,4FdeSDY5xmZgZg4MyBLleO,spotify:track:4FdeSDY5xmZgZg4MyBLleO,https://api.spotify.com/v1/tracks/4FdeSDY5xmZgZg4MyBLleO,https://api.spotify.com/v1/audio-analysis/4FdeSDY5xmZgZg4MyBLleO,239213,4,0
117,0.581,0.674,8,-7.09,1,0.033,0.00187,3.01e-06,0.128,0.488,143.005,audio_features,4XWaUb7mKRcJR5RPp4IIDr,spotify:track:4XWaUb7mKRcJR5RPp4IIDr,https://api.spotify.com/v1/tracks/4XWaUb7mKRcJR5RPp4IIDr,https://api.spotify.com/v1/audio-analysis/4XWaUb7mKRcJR5RPp4IIDr,213572,4,8
118,0.859,0.535,1,-7.311,0,0.0859,0.00321,0.000448,0.164,0.297,109.001,audio_features,5NjIlwfmPvYATnNTBp0ucw,spotify:track:5NjIlwfmPvYATnNTBp0ucw,https://api.spotify.com/v1/tracks/5NjIlwfmPvYATnNTBp0ucw,https://api.spotify.com/v1/audio-analysis/5NjIlwfmPvYATnNTBp0ucw,180640,4,7
119,0.768,0.908,5,-5.014,0,0.0486,0.184,0.546,0.0583,0.423,120.042,audio_features,48fPdAwGVoSkGK8GSez9yx,spotify:track:48fPdAwGVoSkGK8GSez9yx,https://api.spotify.com/v1/tracks/48fPdAwGVoSkGK8GSez9yx,https://api.spotify.com/v1/audio-analysis/48fPdAwGVoSkGK8GSez9yx,226000,4,10
120,0.519,0.389,2,-13.375,1,0.0289,0.572,0.879,0.896,0.508,82.597,audio_features,33TEfBZFoF5JIz6yeMVkt6,spotify:track:33TEfBZFoF5JIz6yeMVkt6,https://api.spotify.com/v1/tracks/33TEfBZFoF5JIz6yeMVkt6,https://api.spotify.com/v1/audio-analysis/33TEfBZFoF5JIz6yeMVkt6,209047,4,2
121,0.868,0.693,6,-7.052,0,0.181,0.0597,0.00399,0.106,0.396,114.999,audio_features,3wJVBz7gvGTwTWVAxFa6ny,spotify:track:3wJVBz7gvGTwTWVAxFa6ny,https://api.spotify.com/v1/tracks/3wJVBz7gvGTwTWVAxFa6ny,https://api.spotify.com/v1/audio-analysis/3wJVBz7gvGTwTWVAxFa6ny,156911,4,7
122,0.736,0.802,0,-4.759,1,0.0864,0.468,0.0,0.094,0.675,144.005,audio_features,7igeByaBM0MgGsgXtNxDJ7,spotify:track:7igeByaBM0MgGsgXtNxDJ7,https://api.spotify.com/v1/tracks/7igeByaBM0MgGsgXtNxDJ7,https://api.spotify.com/v1/audio-analysis/7igeByaBM0MgGsgXtNxDJ7,172325,4,0
123,0.676,0.703,8,-5.815,0,0.0302,0.0869,0.000687,0.0463,0.852,92.761,audio_features,1foMv2HQwfQ2vntFf9HFeG,spotify:track:1foMv2HQwfQ2vntFf9HFeG,https://api.spotify.com/v1/tracks/1foMv2HQwfQ2vntFf9HFeG,https://api.spotify.com/v1/audio-analysis/1foMv2HQwfQ2vntFf9HFeG,200173,4,0
124,0.74,0.798,0,-6.55,1,0.146,0.189,0.00128,0.305,0.571,119.964,audio_features,7vcNp4cj4uF4AyX5aKY4Ps,spotify:track:7vcNp4cj4uF4AyX5aKY4Ps,https://api.spotify.com/v1/tracks/7vcNp4cj4uF4AyX5aKY4Ps,https://api.spotify.com/v1/audio-analysis/7vcNp4cj4uF4AyX5aKY4Ps,261360,4,3
125,0.617,0.483,9,-9.54,1,0.0454,0.637,0.763,0.0626,0.177,89.98,audio_features,7isVqPzG3R5ni6IM4YG0sv,spotify:track:7isVqPzG3R5ni6IM4YG0sv,https://api.spotify.com/v1/tracks/7isVqPzG3R5ni6IM4YG0sv,https://api.spotify.com/v1/audio-analysis/7isVqPzG3R5ni6IM4YG0sv,225910,4,6
126,0.767,0.491,1,-6.572,1,0.0437,0.635,0.00575,0.273,0.442,110.029,audio_features,2aaR5Vb7kvk5mgFZyHk2Sx,spotify:track:2aaR5Vb7kvk5mgFZyHk2Sx,https://api.spotify.com/v1/tracks/2aaR5Vb7kvk5mgFZyHk2Sx,https://api.spotify.com/v1/audio-analysis/2aaR5Vb7kvk5mgFZyHk2Sx,224718,4,4
127,0.955,0.587,10,-5.894,0,0.32,0.181,0.0,0.585,0.901,111.975,audio_features,5W3z7a1dBlERTBAye0murh,spotify:track:5W3z7a1dBlERTBAye0murh,https://api.spotify.com/v1/tracks/5W3z7a1dBlERTBAye0murh,https://api.spotify.com/v1/audio-analysis/5W3z7a1dBlERTBAye0murh,259958,4,2
128,0.704,0.593,6,-6.29,0,0.0266,0.709,0.0591,0.122,0.511,143.956,audio_features,2DAgXtcmEZ8QFV924ZaoB3,spotify:track:2DAgXtcmEZ8QFV924ZaoB3,https://api.spotify.com/v1/tracks/2DAgXtcmEZ8QFV924ZaoB3,https://api.spotify.com/v1/audio-analysis/2DAgXtcmEZ8QFV924ZaoB3,289515,4,4
129,0.724,0.538,0,-8.041,1,0.0381,0.0408,0.0139,0.0343,0.282,108.945,audio_features,1v0ufp7FLTFcykUGOmFZKa,spotify:track:1v0ufp7FLTFcykUGOmFZKa,https://api.spotify.com/v1/tracks/1v0ufp7FLTFcykUGOmFZKa,https://api.spotify.com/v1/audio-analysis/1v0ufp7FLTFcykUGOmFZKa,298133,4,7
130,0.336,0.741,11,-6.413,1,0.717,0.471,0.0,0.193,0.585,214.527,audio_features,7rNjupJkjsc3ANGeW0RCYj,spotify:track:7rNjupJkjsc3ANGeW0RCYj,https://api.spotify.com/v1/tracks/7rNjupJkjsc3ANGeW0RCYj,https://api.spotify.com/v1/audio-analysis/7rNjupJkjsc3ANGeW0RCYj,250362,4,8
131,0.699,0.464,5,-8.933,0,0.0744,0.39,0.171,0.315,0.283,110.986,audio_features,0FjyvdAffyJcnvbv3dLFyw,spotify:track:0FjyvdAffyJcnvbv3dLFyw,https://api.spotify.com/v1/tracks/0FjyvdAffyJcnvbv3dLFyw,https://api.spotify.com/v1/audio-analysis/0FjyvdAffyJcnvbv3dLFyw,287871,4,4
132,0.382,0.601,1,-6.899,1,0.0799,0.413,0.0495,0.379,0.105,130.98,audio_features,4WZkUCTbsSB7ivrZhHy9YF,spotify:track:4WZkUCTbsSB7ivrZhHy9YF,https://api.spotify.com/v1/tracks/4WZkUCTbsSB7ivrZhHy9YF,https://api.spotify.com/v1/audio-analysis/4WZkUCTbsSB7ivrZhHy9YF,245697,4,9
133,0.638,0.537,0,-9.001,1,0.0344,0.69,0.176,0.174,0.351,79.992,audio_features,20wMPnqHdNdBWaKRaMM7fD,spotify:track:20wMPnqHdNdBWaKRaMM7fD,https://api.spotify.com/v1/tracks/20wMPnqHdNdBWaKRaMM7fD,https://api.spotify.com/v1/audio-analysis/20wMPnqHdNdBWaKRaMM7fD,203572,4,4
134,0.395,0.174,6,-10.313,1,0.043,0.916,0.00602,0.104,0.221,73.773,audio_features,5WfACgyEk4rwdWU3rrzNt1,spotify:track:5WfACgyEk4rwdWU3rrzNt1,https://api.spotify.com/v1/tracks/5WfACgyEk4rwdWU3rrzNt1,https://api.spotify.com/v1/audio-analysis/5WfACgyEk4rwdWU3rrzNt1,173840,3,1
135,0.704,0.662,1,-11.116,1,0.0491,0.000705,0.237,0.137,0.383,123.015,audio_features,5iwU7eycAjBcJt1iccuxua,spotify:track:5iwU7eycAjBcJt1iccuxua,https://api.spotify.com/v1/tracks/5iwU7eycAjBcJt1iccuxua,https://api.spotify.com/v1/audio-analysis/5iwU7eycAjBcJt1iccuxua,362929,4,7
136,0.884,0.653,11,-7.653,0,0.0586,0.371,0.00135,0.812,0.766,108.548,audio_features,2IFFKj9orAsQOOS0JRhHAW,spotify:track:2IFFKj9orAsQOOS0JRhHAW,https://api.spotify.com/v1/tracks/2IFFKj9orAsQOOS0JRhHAW,https://api.spotify.com/v1/audio-analysis/2IFFKj9orAsQOOS0JRhHAW,174213,4,2
137,0.585,0.633,8,-5.308,1,0.0296,0.223,0.0291,0.269,0.525,97.714,audio_features,4EIFBTyp0yoOTVOqUKUEQy,spotify:track:4EIFBTyp0yoOTVOqUKUEQy,https://api.spotify.com/v1/tracks/4EIFBTyp0yoOTVOqUKUEQy,https://api.spotify.com/v1/audio-analysis/4EIFBTyp0yoOTVOqUKUEQy,175347,4,3
138,0.703,0.573,0,-9.032,1,0.0724,0.565,3.13e-06,0.0987,0.491,147.038,audio_features,3Vj8RQkFwOmDvUrwu6MtQZ,spotify:track:3Vj8RQkFwOmDvUrwu6MtQZ,https://api.spotify.com/v1/tracks/3Vj8RQkFwOmDvUrwu6MtQZ,https://api.spotify.com/v1/audio-analysis/3Vj8RQkFwOmDvUrwu6MtQZ,143830,4,5
139,0.761,0.797,11,-4.818,0,0.0645,0.123,1.03e-05,0.196,0.782,119.975,audio_features,271bNJw8s9aL0EqxBZY56P,spotify:track:271bNJw8s9aL0EqxBZY56P,https://api.spotify.com/v1/tracks/271bNJw8s9aL0EqxBZY56P,https://api.spotify.com/v1/audio-analysis/271bNJw8s9aL0EqxBZY56P,182619,4,0
140,0.866,0.52,9,-6.424,1,0.108,0.284,3.84e-06,0.122,0.665,114.985,audio_features,3vnEA32VSipGoIlsOzb170,spotify:track:3vnEA32VSipGoIlsOzb170,https://api.spotify.com/v1/tracks/3vnEA32VSipGoIlsOzb170,https://api.spotify.com/v1/audio-analysis/3vnEA32VSipGoIlsOzb170,184957,4,0
141,0.28,0.258,4,-14.109,1,0.029,0.206,0.000423,0.112,0.186,172.098,audio_features,51687Ggg1BMhFGufB2WmrF,spotify:track:51687Ggg1BMhFGufB2WmrF,https://api.spotify.com/v1/tracks/51687Ggg1BMhFGufB2WmrF,https://api.spotify.com/v1/audio-analysis/51687Ggg1BMhFGufB2WmrF,255633,3,5
142,0.755,0.842,2,-7.293,0,0.129,0.388,0.541,0.105,0.798,123.203,audio_features,1xkOg49ZxldiM1ioIudwUS,spotify:track:1xkOg49ZxldiM1ioIudwUS,https://api.spotify.com/v1/tracks/1xkOg49ZxldiM1ioIudwUS,https://api.spotify.com/v1/audio-analysis/1xkOg49ZxldiM1ioIudwUS,516587,4,0
143,0.674,0.909,10,-3.369,0,0.0464,0.469,0.0131,0.105,0.969,103.942,audio_features,113bLFbp3F9MVN0w2KJ1ma,spotify:track:113bLFbp3F9MVN0w2KJ1ma,https://api.spotify.com/v1/tracks/113bLFbp3F9MVN0w2KJ1ma,https://api.spotify.com/v1/audio-analysis/113bLFbp3F9MVN0w2KJ1ma,243760,4,0
144,0.752,0.611,7,-10.273,1,0.107,0.224,0.0752,0.347,0.496,163.978,audio_features,2DE9R231w6gubZg1AAZUx8,spotify:track:2DE9R231w6gubZg1AAZUx8,https://api.spotify.com/v1/tracks/2DE9R231w6gubZg1AAZUx8,https://api.spotify.com/v1/audio-analysis/2DE9R231w6gubZg1AAZUx8,178292,4,7
145,0.725,0.421,7,-12.567,1,0.0333,0.604,0.0885,0.108,0.742,82.061,audio_features,0iqGS8KCYzkXTeVjUDNhaA,spotify:track:0iqGS8KCYzkXTeVjUDNhaA,https://api.spotify.com/v1/tracks/0iqGS8KCYzkXTeVjUDNhaA,https://api.spotify.com/v1/audio-analysis/0iqGS8KCYzkXTeVjUDNhaA,178720,4,4
146,0.694,0.857,7,-4.02,0,0.0535,0.761,0.000292,0.08,0.805,134.496,audio_features,4igAolUgjnVhPLUtH1ew8g,spotify:track:4igAolUgjnVhPLUtH1ew8g,https://api.spotify.com/v1/tracks/4igAolUgjnVhPLUtH1ew8g,https://api.spotify.com/v1/audio-analysis/4igAolUgjnVhPLUtH1ew8g,145971,4,0
147,0.804,0.2,11,-12.015,1,0.197,0.896,2.45e-06,0.214,0.426,99.981,audio_features,06LHQcT0e2tq8arQJQFJ1Q,spotify:track:06LHQcT0e2tq8arQJQFJ1Q,https://api.spotify.com/v1/tracks/06LHQcT0e2tq8arQJQFJ1Q,https://api.spotify.com/v1/audio-analysis/06LHQcT0e2tq8arQJQFJ1Q,170427,4,4
